root_normalized,root_raw,asl_text,asl_preamble,asl_count,asl_status,source,edition,confidence
ضرع,ضرع,الضاد والراء والعين أصل صحيح يدل على لين في الشيء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضرف,ضرف,الضاد والراء والفاء شيء من النبت,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضرك,ضرك,الضاد والراء والكاف كلمة واحدة لا قياس لها,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضرم,ضرم,الضاد والراء والميم أصل صحيح يدل على حرارة والتهاب,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضرى,ضرى,شبه الإغراء بالشيء واللهج به ||| شيء يستر,الضاد والراء والحرف المعتل أصلان,2,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضري,ضري,ع: كبيرة الضرع، وضريعة أيضا,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضز,ضز,الضاد والزاء كلمة واحدة، وهي الضزز، وهو لصوق الحنك الأعلى بالأسفل ; رجل أضز,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضزن,ضزن,الضاد والزاء والنون أصل صحيح واحد يدل على الضغط والمزاحمة,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضطر,ضطر,الضاد والطاء والراء كلمة تدل على ضخم,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضع,ضع,الضاد والعين في المضاعف أصل واحد صحيح، يدل على الخضوع والضعف,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضعس,ضعس,الضاد والعين والسين ليس بشيء,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضعف,ضعف,الضاد والعين والفاء أصلان متباينان، يدل أحدهما على خلاف القوة، ويدل الآخر على أن يزاد الشيء مثله,,2,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضعو,ضعو,الضاد والعين والواو كلمة واحدة، وهي الضعة: شجرة، حذفت واوها ; والجمع ضعوات,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضغ,ضغ,الضاد والغين ليس بشيء، ولا هو أصلا يفرع منه أو يقاس عليه، لكنهم يقولون: إن الضغضغة حكاية أكل الذئب اللحم,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضغب,ضغب,الضاد والغين والباء ليس بأصل، بل هو بعض الأصوات,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضغت,ضغت,الضاد والغين والتاء ليس بشيء,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضغث,ضغث,الضاد والغين والثاء أصل واحد يدل على التباس الشيء بعضه ببعض,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضغز,ضغز,الضاد والغين والزاء ليس بأصل صحيح، إلا أن يأتي به شعر,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضغط,ضغط,الضاد والغين والطاء أصل صحيح واحد يدل على مزاحمة بشدة,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضغم,ضغم,الضاد والغين والميم أصيل واحد يدل على العض، يقال: ضغمه,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضغن,ضغن,الضاد والغين والنون أصل صحيح يدل على تغطية شيء في ميل واعوجاج، ولا يدل على خير,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضف,ضف,الضاد والفاء أصل صحيح يدل على أمرين: أحدهما الاجتماع، والآخر القلة والضعف,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضفر,ضفر,الضاد والفاء والراء أصل صحيح، وهو ضم الشيء إلى الشيء نسجا أو غيره عريضا,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضفز,ضفز,الضاد والفاء والزاء أصل صحيح يدل على دفع شيء بشيء تلقمه، ثم يحمل على ذلك,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضفس,ضفس,الضاد والفاء والسين ليس بشيء، إلا أن ابن دريد ذكر أن الضفس مثل الضفز,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضفط,ضفط,الضاد والفاء والطاء أصيل يقولون إنه صحيح، وأصله الحمق والجفاء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضفع,ضفع,الضاد والفاء والعين ليس بشيء,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضفن,ضفن,الضاد والفاء والنون أصل صحيح يدل على رمي الشيء بخفاء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضفو,ضفو,الضاد والفاء والحرف المعتل أصل صحيح يدل على سبوغ وتمام,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضك,ضك,الضاد والكاف أصيل صحيح فيه كلمتان: امرأة ضكضاكة ورجل ضكضاك، يراد به القصر واكتناز اللحم,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضكع,ضكع,الضاد والكاف والعين فيه كلمة لا قياس لها,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضكل,ضكل,الضاد والكاف واللام,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضل,ضل,الضاد واللام أصل صحيح يدل على معنى واحد، وهو ضياع الشيء وذهابه في غير حقه,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضلع,ضلع,الضاد واللام والعين أصل واحد صحيح مطرد، يدل على ميل واعوجاج,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضم,ضم,الضاد والميم أصل واحد يدل على ملاءمة بين شيئين,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضمج,ضمج,الضاد والميم والجيم ليس بشيء، وكذلك ما أشبهه,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضمد,ضمد,الضاد والميم والدال أصل صحيح يدل على جمع وتجمع,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضمر,ضمر,يدل على دقة في الشيء ||| يدل على غيبة وتستر,الضاد والميم والراء أصلان صحيحان,2,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضمز,ضمز,الضاد والميم والزاء أصل صحيح يدل على إمساك في كلام أو إمساك على شيء بفم وما أشبه ذلك,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضمس,ضمس,الضاد والميم والسين ليس بشيء,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضمن,ضمن,الضاد والميم والنون أصل صحيح، وهو جعل الشيء في شيء يحويه,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضن,ضن,الضاد والنون أصل صحيح يدل على بخل بالشيء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضنط,ضنط,الضاد والنون والطاء، يقولون فيه: إن الضناط الزحام الكثير,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضنك,ضنك,الضيق ||| مرض,الضاد والنون والكاف أصلان صحيحان وإن قل فروعهما,2,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضنى,ضنى,يدل على مرض ||| يتردد بين مهموز وغيره، ويدل ذلك على شيئين: إما أصل وإما نتاج، والأصل والنتاج متقاربان,الضاد والنون والحرف المعتل أصلان صحيحان,2,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضهب,ضهب,الضاد والهاء والباء أصل صحيح يدل على شيء وما أشبه ذلك,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضهد,ضهد,الضاد والهاء والدال كلمة واحدة,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضهر,ضهر,الضاد والهاء والراء ليس بشيء، ولا فيه شاهد شعر، لكنهم يقولون: إن الضهر خلقة في الجبل من صخر يخالف جبلته,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضهس,ضهس,الضاد والهاء والسين ليس بشيء,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضهل,ضهل,يدل على قلة ||| على أوبة,الضاد والهاء واللام أصلان صحيحان,2,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضهي,ضهي,الضاد والهاء والياء أصل صحيح يدل على مشابهة شيء لشيء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضوا,ضوأ,الضاد والواو والهمزة أصل صحيح، يدل على نور,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضوب,ضوب,الضاد والواو والباء شيء يقال ما أدري ما صحته,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضوج,ضوج,الضاد والواو والجيم حرف واحد، وهو الضوج: منعطف الوادي، وجمعه أضواج,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضور,ضور,الضاد والواو والراء أصيل صحيح وفيه بعض الإبدال,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضوز,ضوز,نوع من الأكل ||| دال على اعوجاج,الضاد والواو والزاء أصلان صحيحان,2,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضوض,ضوض,الضاد والواو والضاد، الضوضاة قد مضى ذكره، والأصل مضاعف,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضوط,ضوط,الضاد والواو والطاء كلمة واحدة، وهي الضويطة,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضوع,ضوع,الضاد والواو والعين كلمة واحدة تتفرع، وهي تدل على التحريك والإزعاج,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضون,ضون,الضاد والواو والنون ليس بشيء,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضوي,ضوي,الضاد والواو والياء أصل صحيح يدل على هزال,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضيح,ضيح,الضاد والياء والحاء أصيل صحيح، وهو اللبن الممزوج، وهو الضياح,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضير,ضير,الضاد والياء والراء كلمة واحدة، وهو من الضير والمضرة,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضيز,ضيز,الضاد والياء والزاء قد مضى ذكره، وأصله فيما يقال: الواو,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضيع,ضيع,الضاد والياء والعين أصل صحيح يدل على فوت الشيء وذهابه وهلاكه,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضيف,ضيف,الضاد والياء والفاء أصل واحد صحيح، يدل على ميل الشيء إلى الشيء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضيق,ضيق,الضاد والياء والقاف كلمة واحدة تدل على خلاف السعة، وذلك هو الضيق والضيقة: الفقر,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضيك,ضيك,الضاد والياء والكاف كلمة لا تتفرع,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
ضيل,ضيل,الضاد والياء واللام أصل واحد يدل على نبات معروف,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
ضيم,ضيم,الضاد والياء والميم أصل صحيح، وهو كالقهر والاضطهاد,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
طا,طأ,الطاء والهمزة، وهو يدل على هبط شيء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
طب,طب,يدل على علم بالشيء ومهارة فيه ||| على امتداد في الشيء واستطالة,الطاء والباء أصلان صحيحان,2,has_asl,maqayis_openiti,Harun_DarAlFikr,high
طبخ,طبخ,الطاء والباء والخاء أصل واحد، وهو الطبخ المعروف، يقال طبخت الشيء أطبخه طبخا، وأنا طابخ، والشيء مطبوخ وطبيخ,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
طبس,طبس,الطاء والباء والسين ليس بشيء,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
طبع,طبع,الطاء والباء والعين أصل صحيح، وهو مثل على نهاية ينتهي إليها الشيء حتى يختم عندها، يقال: طبعت على الشيء طابعا,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
طبق,طبق,الطاء والباء والقاف أصل صحيح واحد، وهو يدل على وضع شيء مبسوط على مثله حتى يغطيه,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
طبل,طبل,الطاء والباء واللام ثلاث كلمات ليست لها طلاوة كلام العرب، وما أدري كيف هي؟ من ذلك الطبل الذي يضرب,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
طبن,طبن,الطاء والباء والنون أصل صحيح يدل على ثبات,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
طبى,طبى,الطاء والباء والحرف المعتل أصيل يدل على استدعاء شيء,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
طث,طث,الطاء والثاء ليس بشيء,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
طثر,طثر,الطاء والثاء والراء أصيل صحيح يدل على غضارة في الشيء وكثرة ندى,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
طجن,طجن,يقولون في الطاء والجيم والنون: إن الطاجن: الطابق,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
طح,طح,الطاء والحاء قريب من الذي قبله على أنهم يقولون: الطح: أن تسحج الشيء بعقبك,,1,parse_uncertain,maqayis_openiti,Harun_DarAlFikr,low
طحر,طحر,الطاء والحاء والراء أصل صحيح يدل على الحفز والرمي والقذف,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
طحل,طحل,الطاء والحاء واللام أصل صحيح يدل على لون غير صاف ولا مشرق,,1,has_asl,maqayis_openiti,Harun_DarAlFikr,high
